skillKey,skillName,conceptId,conceptName,factId,factStatement,familyId,familyName,measurementObjective,allowedDifficultyMin,allowedDifficultyMax,cognitiveLevel,questionType,distractorStrategy,reassessmentGroup,notes,plannedD1,plannedD2,plannedD3,plannedD4,plannedD5,plannedTotal
JS_DOM,JavaScript DOM,JD_C05_CHANGING,Changing the page,JD_F06_CHANGES_AFFECT_THE_LIVE_PAGE_ONLY,"Changing the DOM changes what is displayed now, and does not change the file on the server.",JD_FAM06_CHANGE_SCOPE,Reasoning about what a DOM change affects,"Say what a described change affects, and what happens to it on reload.",D2,D4,ANALYZE,mcq_single,The change assumed to persist across a reload; assumed to edit the source file; assumed visible to other users. This is the belief that makes students think they have saved data.,JD_RG_READ_WRITE,Builds directly on BR_FAM05.,0,1,1,1,0,3
JS_DOM,JavaScript DOM,JD_C05_CHANGING,Changing the page,JD_F07_STYLE_AND_CLASS_CHANGES,"A script can change an element's classes or its inline style, and the cascade then decides the appearance.",JD_FAM07_STYLE_CHANGE_RESULT,Predicting appearance after a script changes styling,"Given a stylesheet and a script change, say how the element ends up looking.",D2,D4,ANALYZE,mcq_single,An added class assumed to win over a more specific existing rule; an inline change assumed to lose; a removed class assumed to remove inherited styling too.,JD_RG_STYLING,Requires CS_FAM06. Do not schedule before cascade has been measured.,0,1,1,1,0,3
JS_DOM,JavaScript DOM,JD_C03_EVENTS,Events,JD_F08_HANDLER_RECEIVES_CONTEXT,"A handler is told which element the event happened on, and can read or change that element.",JD_FAM08_HANDLER_TARGET,Identifying which element a handler acts on,"Given several similar elements and one handler, say which element is affected by a click.",D2,D4,ANALYZE,mcq_single,The first matching element affected regardless of which was clicked — the classic bug from attaching to one element instead of each; all matching elements affected; the parent affected.,JD_RG_EVENTS,,0,1,1,1,0,3
JS_DOM,JavaScript DOM,JD_C06_TIMING,When the script runs,JD_F09_SCRIPT_CANNOT_FIND_UNPARSED_ELEMENTS,A script running before an element exists cannot find it.,JD_FAM09_SCRIPT_TIMING,Reasoning about script position and element availability,"Given a script placed before or after the markup it uses, say whether the lookup succeeds.",D2,D4,ANALYZE,mcq_single,"The script assumed to wait for the page; the failure attributed to a wrong selector; the position assumed irrelevant. This is the single commonest ""why is it null"" cause.",JD_RG_TIMING,Show the script tag position in the stem markup.,0,1,1,1,0,3
JS_DOM,JavaScript DOM,JD_C07_COLLECTIONS,Working with several elements,JD_F10_COLLECTIONS_NEED_ITERATION,A collection of elements must be iterated; setting a property on the collection itself does nothing.,JD_FAM10_COLLECTION_HANDLING,Reasoning about acting on many elements,Say what happens when a change is applied to a collection rather than to its members.,D2,D4,ANALYZE,mcq_single,The change assumed to apply to all members; assumed to apply to the first; assumed to throw. Silently doing nothing is the real behaviour and the hardest to debug.,JD_RG_SELECTION,,0,1,1,1,0,3
JS_DOM,JavaScript DOM,JD_C08_FORMS,Reading user input,JD_F11_INPUT_VALUES_ARE_STRINGS,"A value read from a form control is a string, whatever the control looks like.",JD_FAM11_INPUT_VALUE_TYPE,Reasoning about the type of a read input,Predict the result of arithmetic or comparison on a value read from a control.,D3,D4,ANALYZE,mcq_single,A numeric input assumed to give a number; two values assumed to sum rather than join; an empty control assumed to give the empty value rather than an empty string.,JD_RG_INPUT,"Same shape as PGF_FAM08 and PY_FAM08; different skill and different source, so measured again here.",0,0,1,1,0,2
JS_DOM,JavaScript DOM,JD_C09_TRAVERSAL,Moving around the tree,JD_F12_ELEMENTS_HAVE_RELATIVES,"From an element you can reach its parent, children and siblings.",JD_FAM12_TRAVERSAL,Reaching a related element,"Given markup and a starting element, identify which element a described traversal reaches.",D3,D4,APPLY,mcq_single,A grandparent reached where a parent was asked; text content counted as an element child; a sibling in a different parent. Requires HT_FAM11.,JD_RG_MODEL,,0,0,1,1,0,2
JS_DOM,JavaScript DOM,JD_C10_DIAGNOSIS,Diagnosing DOM faults,JD_F13_NOTHING_FOUND_HAS_CAUSES,"A lookup that finds nothing has a specific cause: the wrong selector, the wrong time, or the element genuinely absent.",JD_FAM13_LOOKUP_FAILURE_DIAGNOSIS,Diagnosing why a lookup found nothing,"Given markup, a script and a failure, identify the cause.",D3,D5,ANALYZE,mcq_single,A selector cause where the timing is at fault and the reverse; the element blamed where the selector is missing its class prefix; a browser cause proposed. D5 gives a case where two causes are plausible and one detail decides.,JD_RG_DIAGNOSIS,The most useful family in the skill: every beginner hits this within a week.,0,0,1,1,3,5
JS_DOM,JavaScript DOM,JD_C10_DIAGNOSIS,Diagnosing DOM faults,JD_F14_HANDLER_NOT_FIRING_HAS_CAUSES,"A handler that never runs was attached to the wrong element, at the wrong time, or called instead of referenced.",JD_FAM14_HANDLER_FAILURE_DIAGNOSIS,Diagnosing a handler that never runs,"Given code where nothing happens on click, identify the fault.",D4,D5,ANALYZE,mcq_single,"The handler called at attach time rather than referenced — the fault that makes it run once immediately and never again; attached before the element exists; attached to a collection. All three produce ""nothing happens"" and are separable only by reading.",JD_RG_DIAGNOSIS,"The distractors are all real causes of the same symptom, which is what makes this D5.",0,0,0,1,4,5
JS_DOM,JavaScript DOM,JD_C11_APPROACH,Choosing an approach,JD_F15_UPDATE_APPROACHES_DIFFER,"Replacing an element's markup, changing its text, and toggling a class have different costs and side effects.",JD_FAM15_UPDATE_APPROACH_CHOICE,Choosing how to update the page,"Given a required change, choose the approach with the fewest side effects.",D4,D5,EVALUATE,mcq_single,"Replacing markup where a class toggle suffices, which discards attached handlers; changing text where markup was needed; rebuilding the whole list to change one item. All options must work visually; the judgement is about what breaks.",JD_RG_STYLING,Losing handlers by replacing markup is the transfer insight worth most here.,0,0,0,1,3,4
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C01_ROLE,What the browser does,BR_F01_BROWSER_REQUESTS_AND_RENDERS,The browser requests files from a server and turns them into what you see.,BR_FAM01_BROWSER_ROLE,Recognising the browser's job,Identify which parts of getting a page onto the screen the browser performs.,D1,D2,REMEMBER,mcq_single,The browser described as storing the whole web; as running the server; as the internet itself. The last is a real belief and worth measuring once.,BR_RG_ROLE,,4,1,0,0,0,5
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C02_URLS,Addresses,BR_F02_URL_HAS_PARTS,"An address has distinguishable parts — scheme, host and path — each with a different job.",BR_FAM02_URL_PARTS,Identifying the parts of an address,"Given an address, name the host or the path.",D1,D2,REMEMBER,mcq_single,The path named as the host; the scheme included in the host; a subdomain read as a path segment.,BR_RG_ADDRESSES,,3,1,0,0,0,4
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C03_DEVTOOLS,Developer tools,BR_F03_DEVTOOLS_SHOW_LIVE_STATE,"Developer tools show the page as it currently is, which may differ from the file on disk.",BR_FAM03_DEVTOOLS_PURPOSE,Knowing what developer tools reveal,Identify which question developer tools can answer.,D1,D2,REMEMBER,mcq_single,Developer tools assumed to edit the source file; assumed to show the server's code; assumed to be a separate program from the browser. The first matters: students expect their edits to persist.,BR_RG_TOOLS,,3,1,0,0,0,4
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C04_LOADING,Loading a page,BR_F04_LOAD_HAS_AN_ORDER,A page arrives as a document that then requests the other files it references.,BR_FAM04_LOAD_SEQUENCE,Ordering what happens when a page loads,Put the stages of loading a page in order.,D2,D3,UNDERSTAND,mcq_single,All files assumed to arrive together; images assumed to arrive before the document that names them; the page assumed to render only when everything has arrived.,BR_RG_LOADING,,0,1,1,0,0,2
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C05_SOURCE_VS_LIVE,Source and live page,BR_F05_RENDERED_MAY_DIFFER_FROM_SOURCE,"What is on screen is the current state of the page, which scripts may have changed since it arrived.",BR_FAM05_SOURCE_VS_RENDERED,Distinguishing the delivered file from the live page,Say whether a described difference means the file changed or the page was modified after loading.,D2,D3,UNDERSTAND,mcq_single,The source assumed to always match the screen; a script-made change assumed to be in the file; the file assumed to update when the page does.,BR_RG_LOADING,Prepares the ground for JS_DOM without requiring it.,0,1,1,0,0,2
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C06_CACHING,Caching,BR_F06_CACHE_SERVES_OLD_COPIES,The browser may reuse a stored copy of a file rather than requesting it again.,BR_FAM06_CACHE_EFFECT,Reasoning about what a cached copy causes,Say what a user sees after a file changes on the server but a copy is cached.,D2,D4,ANALYZE,mcq_single,Every request assumed to reach the server; caching assumed to affect the whole page rather than individual files; a hard refresh assumed to be the only way anything updates.,BR_RG_CACHING,,0,1,1,1,0,3
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C07_STATE,Remembering things,BR_F07_COOKIES_TRAVEL_WITH_REQUESTS,A cookie is small data the browser stores and sends back with later requests to the same site.,BR_FAM07_COOKIE_BEHAVIOUR,Reasoning about what a cookie does,Say what happens to stored site data across page loads and across sites.,D2,D4,UNDERSTAND,mcq_single,Cookies assumed shared between unrelated sites; assumed stored on the server; assumed to survive being cleared. The cross-site case is the one that matters for privacy reasoning.,BR_RG_STATE,,0,1,1,1,0,3
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C08_ORIGINS,Where content comes from,BR_F08_ORIGIN_LIMITS_ACCESS,The browser restricts what a page from one site may do with content from another.,BR_FAM08_ORIGIN_RESTRICTION,Reasoning about cross-site restrictions,Say whether a described cross-site action is permitted and why.,D2,D4,ANALYZE,mcq_single,Any request to another site assumed blocked; all assumed permitted; the restriction attributed to the server rather than the browser. Displaying an image versus reading a response is the discriminating pair.,BR_RG_SECURITY,Conceptual. No header names at Foundation.,0,1,1,1,0,3
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C07_STATE,Remembering things,BR_F09_STORAGE_IS_PER_SITE_PER_BROWSER,"Data the browser stores for a site is visible only to that site, in that browser, on that device.",BR_FAM09_STORAGE_SCOPE,Reasoning about where stored data is visible,"Say whether stored data is available in another browser, on another device, or to another site.",D2,D4,ANALYZE,mcq_single,Stored data assumed to follow the user across devices; assumed shared with the server automatically; assumed visible to any site. Students routinely conflate local storage with an account.,BR_RG_STATE,,0,1,1,1,0,3
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C03_DEVTOOLS,Developer tools,BR_F10_REQUESTS_ARE_INSPECTABLE,"Every file the page requested can be inspected, with its address and whether it arrived.",BR_FAM10_REQUEST_INSPECTION,Answering a question from a request list,"Given a list of requests in the stem, say which file failed or was served from cache.",D2,D4,APPLY,mcq_single,A successful request read as failed; a cached response read as a fresh one; a missing file assumed to be a code fault. The list must decide the answer.,BR_RG_TOOLS,Show a small request table in the stem.,0,1,1,1,0,3
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C09_DIAGNOSIS,Why is my change not showing,BR_F11_STALE_CONTENT_HAS_CAUSES,"A change that is in the file and not on the screen was not saved, not requested again, or served from a stored copy.",BR_FAM11_STALE_CONTENT_DIAGNOSIS,Diagnosing a change that is not visible,"Given the symptom, identify why the browser is not showing the new version.",D3,D4,ANALYZE,mcq_single,The code blamed where the cause is caching; caching blamed where the file was never saved; the wrong file edited. All three happen weekly to a first-year and the evidence must separate them.,BR_RG_DIAGNOSIS,,0,0,1,1,0,2
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C10_TRUST,What the browser can be trusted with,BR_F12_CLIENT_SIDE_IS_MODIFIABLE,Anything the browser holds or checks can be changed by the person using it.,BR_FAM12_CLIENT_TRUST,Judging what may be relied on in the browser,Decide whether a described check is sufficient on its own.,D3,D4,EVALUATE,mcq_single,A browser-side check treated as enforcement; hiding a control treated as preventing the action; stored data treated as tamper-proof. This is the foundation of every later security idea.,BR_RG_SECURITY,,0,0,1,1,0,2
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C09_DIAGNOSIS,Why is my change not showing,BR_F13_FAILED_REQUEST_SYMPTOMS,"A page missing part of itself usually has one failed request, and which part is missing says which one.",BR_FAM13_FAILED_REQUEST_DIAGNOSIS,Identifying which request failed from what is missing,"Given a page rendering without its styling or an image, identify the failed request and likely cause.",D3,D5,ANALYZE,mcq_single,A cause that would break the whole page rather than one part; a path error where the file is genuinely absent; a cache cause where nothing was ever cached. D5 gives two failures with one visible symptom.,BR_RG_DIAGNOSIS,,0,0,1,1,3,5
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C11_PRIVACY,Private browsing,BR_F14_PRIVATE_MODE_LIMITS_LOCAL_STORAGE_ONLY,Private browsing stops the browser keeping local records; it does not hide activity from the network or the site.,BR_FAM14_PRIVACY_TRANSFER,Reasoning about what private browsing does not do,"Given a described concern, decide whether private browsing addresses it.",D4,D5,EVALUATE,mcq_single,Private mode assumed to hide traffic from a network operator; assumed to prevent a site identifying a returning user; assumed to make requests anonymous. Every option must be a real belief.,BR_RG_SECURITY,"Genuine transfer: the student must reason from what is stored where, not recall a feature list.",0,0,0,1,4,5
BROWSER_FUNDAMENTALS,Browser Fundamentals,BR_C06_CACHING,Caching,BR_F15_CACHE_CHOICE_HAS_CONSEQUENCES,How long a file may be reused is a choice that trades speed against showing stale content.,BR_FAM15_CACHE_STRATEGY_CHOICE,Choosing how long content may be reused,"Given content that changes at a stated rate, choose a caching approach and say what it costs.",D4,D5,EVALUATE,mcq_single,Long reuse for content that changes constantly; no reuse for content that never changes; a choice that ignores the stated change rate. The rate must decide the answer.,BR_RG_CACHING,,0,0,0,1,3,4
HTTP,HTTP,HP_C01_EXCHANGE,Request and response,HP_F01_EXCHANGE_IS_REQUEST_THEN_RESPONSE,A client sends a request and the server sends back one response; the server does not start the exchange.,HP_FAM01_EXCHANGE_RECOGNITION,Recognising the shape of an exchange,"Identify which side sends what, and in which order.",D1,D2,REMEMBER,mcq_single,The server described as initiating; the exchange described as continuous; the response described as optional. Ties to HCW_FAM12 but measured as the protocol rather than the roles.,HP_RG_EXCHANGE,,4,1,0,0,0,5
HTTP,HTTP,HP_C02_METHODS,What the request asks for,HP_F02_METHODS_STATE_INTENT,The method states what the client intends — to fetch something or to change something.,HP_FAM02_METHOD_RECOGNITION,Recognising what a method means,"Given a method, say whether it is asking for data or asking for a change.",D1,D2,REMEMBER,mcq_single,A fetch method described as changing data; a change method described as read-only; the method assumed to be decided by the server. Keep to the two or three methods a first-year meets.,HP_RG_METHODS,,3,1,0,0,0,4
HTTP,HTTP,HP_C03_STATUS,The response status,HP_F03_STATUS_CLASSES_HAVE_MEANINGS,"A status belongs to a class — success, client fault, server fault — and the class says who has the problem.",HP_FAM03_STATUS_CLASS_RECOGNITION,Recognising what a status class means,"Given a status, say whether the request succeeded and which side was at fault.",D1,D2,REMEMBER,mcq_single,"A client fault read as a server fault; a redirect read as a failure; any non-success read as a server problem. Classes, not individual numbers — the number is only evidence.",HP_RG_STATUS,Deliberately about classes so the family cannot degrade into memorising a table.,3,1,0,0,0,4
HTTP,HTTP,HP_C01_EXCHANGE,Request and response,HP_F04_REQUEST_HAS_PARTS,"A request carries a method, an address, headers and sometimes a body; a response carries a status, headers and usually a body.",HP_FAM04_MESSAGE_PARTS,Identifying the parts of a message,"Given a request or response shown in the stem, identify a named part.",D2,D3,UNDERSTAND,mcq_single,A header read as body content; the address read as a header; the status read as part of the body. Show a real message shape.,HP_RG_EXCHANGE,,0,1,1,0,0,2
HTTP,HTTP,HP_C04_STATELESS,Each request stands alone,HP_F05_REQUESTS_ARE_INDEPENDENT,The server does not remember previous requests unless something in the new request tells it who is asking.,HP_FAM05_STATELESSNESS,Reasoning about what the server remembers,Say what the server knows about a client on a second request.,D2,D3,UNDERSTAND,mcq_single,The server assumed to remember automatically; the connection assumed to persist as a session; the browser assumed to be identified by address alone.,HP_RG_STATE,Explains why the cookie in BR_FAM07 has to exist.,0,1,1,0,0,2
HTTP,HTTP,HP_C02_METHODS,What the request asks for,HP_F06_METHOD_CHOICE_HAS_CONSEQUENCES,"Using a fetch method for something that changes data is wrong, because fetches may be repeated or cached.",HP_FAM06_METHOD_SELECTION,Choosing the method an action needs,"Given an action, choose the appropriate method and say what goes wrong otherwise.",D2,D4,ANALYZE,mcq_single,"A fetch used for a change, with the consequence stated wrongly; a change method used for a read; a choice justified by convenience rather than by effect. The consequence must be the discriminator.",HP_RG_METHODS,,0,1,1,1,0,3
HTTP,HTTP,HP_C03_STATUS,The response status,HP_F07_STATUS_DIAGNOSES_THE_SIDE,The status class tells you whether to look at the request or at the server.,HP_FAM07_STATUS_DIAGNOSIS,Deciding which side to investigate,"Given a status and a symptom, say where the fault is and what to check.",D2,D4,ANALYZE,mcq_single,A client fault investigated on the server; a server fault attributed to a bad address; a success status with an empty body read as a failure. The last is a real and confusing case.,HP_RG_STATUS,,0,1,1,1,0,3
HTTP,HTTP,HP_C05_ADDRESSES,Addressing a resource,HP_F08_PATH_AND_QUERY_DIFFER,The path names what is being asked for; the query supplies extra parameters.,HP_FAM08_ADDRESS_STRUCTURE,Reasoning about path against query,"Given a requirement, choose the address that expresses it correctly.",D2,D4,APPLY,mcq_single,A filter placed in the path where it is a parameter; an identifier placed in the query where it names the resource; parameters concatenated without separators. Builds on BR_FAM02.,HP_RG_ADDRESSES,,0,1,1,1,0,3
HTTP,HTTP,HP_C06_HEADERS,Headers,HP_F09_HEADERS_DESCRIBE_THE_MESSAGE,"Headers describe the message — what it contains, who is asking — rather than being the content.",HP_FAM09_HEADER_ROLE,Reasoning about what a header conveys,Say what a described header tells the other side.,D2,D4,UNDERSTAND,mcq_single,A header read as body content; a content-type header assumed to convert the body; a header assumed to be enforced by the protocol. No header-name recall — the stem states the header's purpose.,HP_RG_EXCHANGE,,0,1,1,1,0,3
HTTP,HTTP,HP_C07_SECURITY,Secure transport,HP_F10_ENCRYPTION_PROTECTS_TRANSIT_ONLY,A secure connection protects the message in transit; it says nothing about what the server does with it.,HP_FAM10_TRANSPORT_SECURITY,Reasoning about what a secure connection guarantees,"Given a concern, decide whether a secure connection addresses it.",D2,D4,ANALYZE,mcq_single,Encryption assumed to make the site trustworthy; assumed to hide which site was visited; assumed to protect data once stored. All three are widely believed.,HP_RG_SECURITY,,0,1,1,1,0,3
HTTP,HTTP,HP_C04_STATELESS,Each request stands alone,HP_F11_IDENTITY_TRAVELS_IN_THE_REQUEST,A server knows who is asking only from what the request carries.,HP_FAM11_IDENTITY_REASONING,Reasoning about how a server recognises a client,Say what happens to a described action when the identifying data is missing.,D3,D4,ANALYZE,mcq_single,Identity assumed to persist in the connection; assumed inferable from the address; assumed unnecessary because the user is logged in in another tab.,HP_RG_STATE,,0,0,1,1,0,2
HTTP,HTTP,HP_C08_CACHING,Reuse of responses,HP_F12_RESPONSES_MAY_BE_REUSED,"A response may be stored and reused, which is why a repeated request can return old data.",HP_FAM12_RESPONSE_REUSE,Reasoning about a reused response,"Say whether a repeated request reaches the server, and what the client receives.",D3,D4,ANALYZE,mcq_single,Every request assumed to reach the server; reuse assumed to apply to change requests too; stale data blamed on the server. Complements BR_FAM06 from the protocol side.,HP_RG_CACHING,,0,0,1,1,0,2
HTTP,HTTP,HP_C09_DIAGNOSIS,Diagnosing a failed exchange,HP_F13_FAILURE_EVIDENCE_LOCATES_FAULT,"The status, the body and whether the request arrived at all together locate the fault.",HP_FAM13_EXCHANGE_DIAGNOSIS,Locating the fault in a failed exchange,"Given the evidence from a failed request, identify the cause.",D3,D5,ANALYZE,mcq_single,A cause that would produce a different status; a server cause where the request never left; a wrong-address cause where the address was right and the resource absent. D5 gives a request that succeeded with a body describing a failure.,HP_RG_DIAGNOSIS,A success status carrying an error body is the most instructive case and the hardest.,0,0,1,1,3,5
HTTP,HTTP,HP_C07_SECURITY,Secure transport,HP_F14_CLIENT_DATA_IS_UNTRUSTED,Everything in a request comes from the client and can be changed by whoever sends it.,HP_FAM14_TRUST_TRANSFER,Judging what a server may rely on,Decide whether a described server-side assumption about the request is safe.,D4,D5,EVALUATE,mcq_single,"A value from the request trusted because the page set it; a hidden field trusted; a header trusted as proof of identity. Extends BR_FAM12 to the server side, which is the transfer.",HP_RG_SECURITY,,0,0,0,1,4,5
HTTP,HTTP,HP_C10_DESIGN,Designing an exchange,HP_F15_EXCHANGE_DESIGN_CHOICES,"How an action is expressed — method, address, what is returned — is a design choice with consequences.",HP_FAM15_EXCHANGE_DESIGN,Choosing how to express an action,"Given a required action, choose the method, address and response shape and justify it.",D4,D5,EVALUATE,mcq_single,A design that works but is unsafe to repeat; one that returns nothing useful to the caller; one that puts state-changing intent in a fetch. All must be functional; the reasoning is about consequence.,HP_RG_METHODS,No REST vocabulary at Foundation; the judgement is about repeatability and clarity.,0,0,0,1,3,4
C_BASICS,C Basics,CC_C01_TYPES,Declared types,CC_F01_VARIABLES_ARE_DECLARED_WITH_A_TYPE,"In C a variable is declared with a type before use, and that type does not change.",CC_FAM01_DECLARATION_RECOGNITION,Recognising a valid declaration,Identify which declarations are well formed and what type each name has.,D1,D2,REMEMBER,mcq_single,A declaration without a type — valid in Python and not here; a type changed by a later assignment; two names declared with one type where the syntax does not allow it.,CC_RG_TYPES,Measured because it is exactly where C differs from the language taught first.,4,1,0,0,0,5
C_BASICS,C Basics,CC_C01_TYPES,Declared types,CC_F02_TYPES_HAVE_SIZES_AND_RANGES,"Each type holds a limited range of values, and a whole-number type cannot hold a fraction.",CC_FAM02_TYPE_CAPABILITY,Recognising what a type can hold,Say whether a given value fits the declared type.,D1,D2,REMEMBER,mcq_single,A fractional value assumed to be stored in a whole-number type; a character type assumed to hold a word; a whole-number type assumed unbounded.,CC_RG_TYPES,,3,1,0,0,0,4
C_BASICS,C Basics,CC_C02_OUTPUT,Printing a value,CC_F03_OUTPUT_NEEDS_A_MATCHING_SPECIFIER,Printing a value requires a specifier that matches its type.,CC_FAM03_OUTPUT_SPECIFIER,Matching a value to its output specifier,"Given a value and a specifier, say what is printed or that they do not match.",D1,D2,REMEMBER,mcq_single,A whole-number specifier used for a fraction; a mismatch assumed to be corrected automatically; a mismatch assumed to be refused at compile time when it is not. The third is the important one.,CC_RG_OUTPUT,"Foundation-critical: a mismatch produces nonsense rather than an error, which beginners cannot explain.",3,1,0,0,0,4
C_BASICS,C Basics,CC_C03_ASSIGNMENT,Assignment and initialisation,CC_F04_UNINITIALISED_IS_UNDEFINED,A declared variable holds an unpredictable value until something is assigned to it.,CC_FAM04_UNINITIALISED_BEHAVIOUR,Reasoning about an unassigned variable,Say what a program does when it reads a variable before assigning to it.,D2,D3,UNDERSTAND,mcq_single,An unassigned variable assumed to be zero — the belief that makes accumulator bugs invisible; assumed to cause a compile failure; assumed to be the same value every run.,CC_RG_STATE,,0,1,1,0,0,2
C_BASICS,C Basics,CC_C04_ARITHMETIC,Arithmetic on declared types,CC_F05_INTEGER_DIVISION_TRUNCATES,"Dividing two whole numbers gives a whole number, discarding any remainder.",CC_FAM05_INTEGER_DIVISION,Predicting the result of whole-number division,Give the result of a division where both operands are whole numbers.,D2,D3,APPLY,mcq_single,The fractional result; the result rounded rather than truncated; the remainder. Rounding versus truncation is the discriminator and requires a value like 7/2.,CC_RG_ARITHMETIC,The commonest silent C bug for a student arriving from Python.,0,1,1,0,0,2
C_BASICS,C Basics,CC_C04_ARITHMETIC,Arithmetic on declared types,CC_F06_MIXED_ARITHMETIC_CONVERTS,"Mixing a whole number with a fractional one converts before the operation, which changes the result.",CC_FAM06_MIXED_ARITHMETIC,Predicting the result of mixed-type arithmetic,Give the result and type of an expression mixing whole and fractional values.,D2,D4,APPLY,mcq_single,The whole-number result where conversion makes it fractional; conversion assumed to happen before an earlier whole-number division that already truncated; the result assumed to take the declared type of the target.,CC_RG_ARITHMETIC,Truncation before conversion is the D4 case and the one that matters.,0,1,1,1,0,3
C_BASICS,C Basics,CC_C05_INPUT,Reading input,CC_F07_INPUT_NEEDS_A_DESTINATION,Reading a value requires saying where to put it as well as what type to expect.,CC_FAM07_INPUT_BEHAVIOUR,Reasoning about a read that goes wrong,Say what happens when a read is given a mismatched type or no destination.,D2,D4,ANALYZE,mcq_single,A mismatch assumed to convert; a missing destination marker assumed harmless; the read assumed to fail loudly rather than leave the variable untouched.,CC_RG_IO,Conceptual: the stem states what the read is trying to do.,0,1,1,1,0,3
C_BASICS,C Basics,CC_C06_ARRAYS,Fixed-size arrays,CC_F08_ARRAYS_HAVE_FIXED_SIZE,"An array has a size fixed at declaration, and its valid positions run from zero to one less than that size.",CC_FAM08_ARRAY_BOUNDS,Reasoning about valid array positions,"Given a declared size, say which positions are valid.",D2,D4,APPLY,mcq_single,The size used as the last valid position; positions counted from one; the array assumed to grow. The size-as-index error is the direct cause of the next family.,CC_RG_ARRAYS,,0,1,1,1,0,3
C_BASICS,C Basics,CC_C06_ARRAYS,Fixed-size arrays,CC_F09_OUT_OF_BOUNDS_IS_NOT_REPORTED,Reading or writing outside an array is not detected; the program continues with meaningless data.,CC_FAM09_OUT_OF_BOUNDS_BEHAVIOUR,Reasoning about access past the end,Say what a program does when it accesses beyond an array.,D2,D4,ANALYZE,mcq_single,"An error message assumed; the value assumed to be zero; a crash assumed to be guaranteed. The truth — that it may appear to work — is the whole measurement, and it is what separates C from Python.",CC_RG_ARRAYS,The most important safety fact in the skill.,0,1,1,1,0,3
C_BASICS,C Basics,CC_C07_STRINGS,Text in C,CC_F10_STRINGS_ARE_CHARACTER_ARRAYS_WITH_A_TERMINATOR,"Text is stored as characters ending with a terminator, so it needs one more position than it has letters.",CC_FAM10_STRING_STORAGE,Reasoning about the space text needs,"Say how many positions are needed to store given text, and what happens if there is one too few.",D2,D4,APPLY,mcq_single,The terminator forgotten so the count is one short; the terminator counted twice; the array assumed to size itself. Off-by-one here produces exactly the D4 case.,CC_RG_STRINGS,,0,1,1,1,0,3
C_BASICS,C Basics,CC_C08_TRACING,Tracing,CC_F11_DECLARED_TYPES_AFFECT_THE_TRACE,The declared types of the variables change what a sequence of statements produces.,CC_FAM11_TYPED_TRACE,Tracing a fragment where the types matter,Give the printed output of a fragment whose result depends on its declared types.,D3,D4,APPLY,mcq_single,The answer that would be right with fractional types throughout; the answer with the truncation applied at the wrong step; an intermediate value. The declaration must decide the answer.,CC_RG_TRACING,,0,0,1,1,0,2
C_BASICS,C Basics,CC_C09_DIAGNOSIS,Diagnosing C faults,CC_F12_FAULTS_MAY_BE_SILENT,"A C program can compile, run, and be wrong, and the absence of an error message says nothing.",CC_FAM12_SILENT_FAULT_DIAGNOSIS,Diagnosing a fault the compiler did not catch,"Given a program that runs and gives a wrong result, identify the fault.",D3,D4,ANALYZE,mcq_single,A compile-time complaint offered where the fault is at run time; an uninitialised variable blamed where truncation is the cause; the input blamed. Distinguishing the two silent causes is the measurement.,CC_RG_DIAGNOSIS,,0,0,1,1,0,2
C_BASICS,C Basics,CC_C04_ARITHMETIC,Arithmetic on declared types,CC_F13_TRUNCATION_PROPAGATES,"A truncation early in a calculation cannot be recovered later, however the result is stored.",CC_FAM13_TRUNCATION_DIAGNOSIS,Diagnosing a result lost to truncation,"Given an average or proportion that comes out wrong, identify where precision was lost and what would fix it.",D3,D5,ANALYZE,mcq_single,"Storing the result in a fractional type offered as the fix, which does not help; the output specifier blamed; the operands blamed. Only converting BEFORE the division works, and that must be the sole correct option.",CC_RG_DIAGNOSIS,The canonical C stem: an average of whole numbers that comes out whole.,0,0,1,1,3,5
C_BASICS,C Basics,CC_C10_EDGE_CASES,Edge cases,CC_F14_EDGE_VALUES_EXPOSE_TYPE_LIMITS,"Zero, negative and very large values expose the limits of a declared type.",CC_FAM14_TYPE_LIMIT_BEHAVIOUR,Behaviour at the limits of a type,"Say what a fragment does for zero, negative or out-of-range input.",D4,D5,ANALYZE,mcq_single,The ordinary-input answer; an error assumed where the value silently wraps or truncates; a wrap assumed where the value is in range. Negative whole-number division is the sharpest case.,CC_RG_ROBUSTNESS,,0,0,0,1,4,5
