questionId,currentSkillKey,proposedSkillKey,proposedConceptId,proposedFactId,proposedFamilyId,reason,confidence,action
c88a7a14d803d9449d92efeb,HOW_COMPUTERS_WORK,,,,,"BLUEPRINT REVIEW — digital safety — password strength, OTP sharing, phishing links, public Wi-Fi, why updates matter, what not to post. Checked against the committed sources rather than guessed: no skill in the 91-skill taxonomy measures it, and no topic in the Year-1 curriculum map covers it. The nearest thing is COMPUTER_NETWORKS under M09_LINUX topic T_NETWORKING, but that topic is categorised DIRECTION and applies only to CLOUD_DEVOPS and CYBERSECURITY students, so it is not a universal Foundation home. These six carry the tag ""Digital Safety | Passwords Phishing Privacy | Core"" — which is where the Phase 2 note's claim that a Year-1 module is named ""Internet, Networks and Digital Safety"" actually came from. That was the questions' own tag, not the curriculum. Owning this content needs a new canonical skill, not a new family.",HIGH,BLUEPRINT_REVIEW
c98a7ba7763b52f59d938e22,HOW_COMPUTERS_WORK,,,,,"BLUEPRINT REVIEW — digital safety — password strength, OTP sharing, phishing links, public Wi-Fi, why updates matter, what not to post. Checked against the committed sources rather than guessed: no skill in the 91-skill taxonomy measures it, and no topic in the Year-1 curriculum map covers it. The nearest thing is COMPUTER_NETWORKS under M09_LINUX topic T_NETWORKING, but that topic is categorised DIRECTION and applies only to CLOUD_DEVOPS and CYBERSECURITY students, so it is not a universal Foundation home. These six carry the tag ""Digital Safety | Passwords Phishing Privacy | Core"" — which is where the Phase 2 note's claim that a Year-1 module is named ""Internet, Networks and Digital Safety"" actually came from. That was the questions' own tag, not the curriculum. Owning this content needs a new canonical skill, not a new family.",HIGH,BLUEPRINT_REVIEW
ca8a7d3a1472cca69d942c59,HOW_COMPUTERS_WORK,,,,,"BLUEPRINT REVIEW — digital safety — password strength, OTP sharing, phishing links, public Wi-Fi, why updates matter, what not to post. Checked against the committed sources rather than guessed: no skill in the 91-skill taxonomy measures it, and no topic in the Year-1 curriculum map covers it. The nearest thing is COMPUTER_NETWORKS under M09_LINUX topic T_NETWORKING, but that topic is categorised DIRECTION and applies only to CLOUD_DEVOPS and CYBERSECURITY students, so it is not a universal Foundation home. These six carry the tag ""Digital Safety | Passwords Phishing Privacy | Core"" — which is where the Phase 2 note's claim that a Year-1 module is named ""Internet, Networks and Digital Safety"" actually came from. That was the questions' own tag, not the curriculum. Owning this content needs a new canonical skill, not a new family.",HIGH,BLUEPRINT_REVIEW
cb8a7ecdb2aa46579d8fd8d8,HOW_COMPUTERS_WORK,,,,,"BLUEPRINT REVIEW — digital safety — password strength, OTP sharing, phishing links, public Wi-Fi, why updates matter, what not to post. Checked against the committed sources rather than guessed: no skill in the 91-skill taxonomy measures it, and no topic in the Year-1 curriculum map covers it. The nearest thing is COMPUTER_NETWORKS under M09_LINUX topic T_NETWORKING, but that topic is categorised DIRECTION and applies only to CLOUD_DEVOPS and CYBERSECURITY students, so it is not a universal Foundation home. These six carry the tag ""Digital Safety | Passwords Phishing Privacy | Core"" — which is where the Phase 2 note's claim that a Year-1 module is named ""Internet, Networks and Digital Safety"" actually came from. That was the questions' own tag, not the curriculum. Owning this content needs a new canonical skill, not a new family.",HIGH,BLUEPRINT_REVIEW
c48a73c850e1c0089d90770f,HOW_COMPUTERS_WORK,,,,,"BLUEPRINT REVIEW — digital safety — password strength, OTP sharing, phishing links, public Wi-Fi, why updates matter, what not to post. Checked against the committed sources rather than guessed: no skill in the 91-skill taxonomy measures it, and no topic in the Year-1 curriculum map covers it. The nearest thing is COMPUTER_NETWORKS under M09_LINUX topic T_NETWORKING, but that topic is categorised DIRECTION and applies only to CLOUD_DEVOPS and CYBERSECURITY students, so it is not a universal Foundation home. These six carry the tag ""Digital Safety | Passwords Phishing Privacy | Core"" — which is where the Phase 2 note's claim that a Year-1 module is named ""Internet, Networks and Digital Safety"" actually came from. That was the questions' own tag, not the curriculum. Owning this content needs a new canonical skill, not a new family.",HIGH,BLUEPRINT_REVIEW
c58a755bef1939b99d911546,HOW_COMPUTERS_WORK,,,,,"BLUEPRINT REVIEW — digital safety — password strength, OTP sharing, phishing links, public Wi-Fi, why updates matter, what not to post. Checked against the committed sources rather than guessed: no skill in the 91-skill taxonomy measures it, and no topic in the Year-1 curriculum map covers it. The nearest thing is COMPUTER_NETWORKS under M09_LINUX topic T_NETWORKING, but that topic is categorised DIRECTION and applies only to CLOUD_DEVOPS and CYBERSECURITY students, so it is not a universal Foundation home. These six carry the tag ""Digital Safety | Passwords Phishing Privacy | Core"" — which is where the Phase 2 note's claim that a Year-1 module is named ""Internet, Networks and Digital Safety"" actually came from. That was the questions' own tag, not the curriculum. Owning this content needs a new canonical skill, not a new family.",HIGH,BLUEPRINT_REVIEW
39809e9b685beef9163d6bf6,HOW_COMPUTERS_WORK,COMPUTER_ARCHITECTURE,CA_C01_PROCESSOR,CA_F01_CPU_ROLE,CA_FAM01_CPU_ROLE_SELECT,Names a hardware component or classifies a device by direction (which component executes instructions). COMPUTER_ARCHITECTURE owns the machine; HOW_COMPUTERS_WORK owns the conceptual model above it.,HIGH,REMAP_PRIMARY
b518000d59b9a9f792826a68,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C01_STEP,AS_F01_A_SERIES_HAS_A_STEP,AS_FAM01_CONSTANT_STEP,"Continues a numeric or letter series (constant step of +2). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
b417fe7af7f123a89281cc31,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C01_STEP,AS_F01_A_SERIES_HAS_A_STEP,AS_FAM01_CONSTANT_STEP,"Continues a numeric or letter series (constant step of +3). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
a717ea0396289d5992812dfa,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C05_MULTIPLICATIVE,AS_F08_SERIES_CAN_MULTIPLY,AS_FAM08_MULTIPLICATIVE_SERIES,"Continues a numeric or letter series (each term doubles). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
a617e8703460170a92808fc3,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C01_STEP,AS_F04_THE_STEP_CAN_CHANGE,AS_FAM04_CHANGING_STEP,"Continues a numeric or letter series (perfect squares, whose differences 3, 5, 7 rise by two). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
a915ae92a4539c32305c89ef,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,,,,"Do not remap: measures the same thing the same way as 812dfa (each term doubles), already proposed for AS_FAM08_MULTIPLICATIVE_SERIES. Moving both would import into the Golden Bank exactly the cosmetic redundancy the blueprint forbids.",HIGH,KEEP_CURRENT
aa15b025428b15e3305d2826,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C01_STEP,AS_F04_THE_STEP_CAN_CHANGE,AS_FAM04_CHANGING_STEP,"Continues a numeric or letter series (n(n+1), whose differences 4, 6, 8 rise by two). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
a715ab6ce0c28f94305dc65d,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C01_STEP,AS_F04_THE_STEP_CAN_CHANGE,AS_FAM04_CHANGING_STEP,"Continues a numeric or letter series (Fibonacci — note that no AS family names a two-term recurrence explicitly, so FAM04 is the closest fit rather than an exact one). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",MEDIUM,REMAP_PRIMARY
a815acff7efa0945305e6494,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C01_STEP,AS_F04_THE_STEP_CAN_CHANGE,AS_FAM04_CHANGING_STEP,"Continues a numeric or letter series (the step grows by one each term: -1, -2, -3). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
a515a8461d3182f6305f02cb,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C01_STEP,AS_F04_THE_STEP_CAN_CHANGE,AS_FAM04_CHANGING_STEP,"Continues a numeric or letter series (the differences 2, 4, 8 themselves double). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
a615a9d9bb68fca7305fa102,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C05_MULTIPLICATIVE,AS_F08_SERIES_CAN_MULTIPLY,AS_FAM08_MULTIPLICATIVE_SERIES,"Continues a numeric or letter series (each term is halved). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
a315a52059a0765830603f39,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C06_POSITIONAL,AS_F09_POSITION_CAN_CARRY_THE_RULE,AS_FAM09_POSITIONAL_SERIES,"Continues a numeric or letter series (every second letter forward). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
a415a6b3f7d7f0093056fa00,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C06_POSITIONAL,AS_F09_POSITION_CAN_CARRY_THE_RULE,AS_FAM09_POSITIONAL_SERIES,"Continues a numeric or letter series (every second letter backward). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
b115bb2a960f69ba30579837,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C06_POSITIONAL,AS_F09_POSITION_CAN_CARRY_THE_RULE,AS_FAM09_POSITIONAL_SERIES,"Continues a numeric or letter series (overlapping letter pairs advancing one place). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
a3136689a43a689355b31cf4,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C03_ALTERNATION,AS_F10_TWO_ATTRIBUTES_CAN_VARY,AS_FAM10_TWO_ATTRIBUTE_SERIES,"Continues a numeric or letter series (a number and a letter each advancing by one, independently). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
a21364f64271e24455b4f799,PATTERN_RECOGNITION,APTITUDE_REASONING_SERIES,AS_C03_ALTERNATION,AS_F10_TWO_ATTRIBUTES_CAN_VARY,AS_FAM10_TWO_ATTRIBUTE_SERIES,"Continues a numeric or letter series (a letter advancing by two and a number advancing by two, each on its own rule). APTITUDE_REASONING_SERIES owns series; PATTERN_RECOGNITION owns repeating units, symmetry, transformations and grid movement. The two banks were filed the wrong way round.",HIGH,REMAP_PRIMARY
391d4d07e0448d79dcd418a6,PATTERN_RECOGNITION,APTITUDE_REASONING_LOGIC,AL_C06_ORDERING,AL_F09_CONSTRAINTS_LIMIT_ARRANGEMENTS,AL_FAM09_ORDERING_CONSTRAINTS,"Transitive ordering from stated relations, which is AL_C06_ORDERING. There is no repeating unit or transformation here, so PATTERN_RECOGNITION does not own it.",HIGH,REMAP_PRIMARY
95a57322700c2966ea4aaf3d,PROGRAMMING_FUNDAMENTALS,HOW_COMPUTERS_WORK,HCW_C01_IPO,HCW_F01_IPO_MODEL,HCW_FAM01_IPO_LABELLING,"Input-Process-Output labelling (identifying the inputs), which is HCW_C01_IPO — the conceptual model of what a program does, not the variables-and-types blueprint of PROGRAMMING_FUNDAMENTALS.",HIGH,REMAP_PRIMARY
96a574b50e43a317ea48d498,PROGRAMMING_FUNDAMENTALS,HOW_COMPUTERS_WORK,HCW_C01_IPO,HCW_F01_IPO_MODEL,HCW_FAM01_IPO_LABELLING,"Input-Process-Output labelling (identifying the output), which is HCW_C01_IPO — the conceptual model of what a program does, not the variables-and-types blueprint of PROGRAMMING_FUNDAMENTALS.",HIGH,REMAP_PRIMARY
93a56ffcac7b1cc8ea4972cf,PROGRAMMING_FUNDAMENTALS,HOW_COMPUTERS_WORK,HCW_C01_IPO,HCW_F01_IPO_MODEL,HCW_FAM01_IPO_LABELLING,"Input-Process-Output labelling (identifying the processing step, which the other five do not ask for), which is HCW_C01_IPO — the conceptual model of what a program does, not the variables-and-types blueprint of PROGRAMMING_FUNDAMENTALS.",HIGH,REMAP_PRIMARY
94a5718f4ab29679ea4c89e2,PROGRAMMING_FUNDAMENTALS,HOW_COMPUTERS_WORK,,,,"Do not remap: measures the same thing the same way as 4aaf3d (identifying the inputs of a described task), already proposed for HCW_FAM01_IPO_LABELLING. Moving both would import into the Golden Bank exactly the cosmetic redundancy the blueprint forbids.",HIGH,KEEP_CURRENT
91a56cd6e8ea102aea4d2819,PROGRAMMING_FUNDAMENTALS,HOW_COMPUTERS_WORK,,,,"Do not remap: measures the same thing the same way as 48d498 (identifying the output of a described task), already proposed for HCW_FAM01_IPO_LABELLING. Moving both would import into the Golden Bank exactly the cosmetic redundancy the blueprint forbids.",HIGH,KEEP_CURRENT
92a56e69872189dbea4b4d74,PROGRAMMING_FUNDAMENTALS,HOW_COMPUTERS_WORK,HCW_C01_IPO,HCW_F01_IPO_MODEL,HCW_FAM01_IPO_LABELLING,"Input-Process-Output labelling (naming the model itself rather than applying it — recall, so it needs a stem that makes the student label a described task), which is HCW_C01_IPO — the conceptual model of what a program does, not the variables-and-types blueprint of PROGRAMMING_FUNDAMENTALS.",MEDIUM,REMAP_PRIMARY
8fa569b02559038cea4bebab,PROGRAMMING_FUNDAMENTALS,CONDITIONALS_BASICS,CB_C03_IF_STRUCTURE,CB_F03_ONE_BRANCH_RUNS,CB_FAM05_BRANCH_SELECTION,"Evaluates a condition and selects a branch (age 20 against a threshold of 18). CONDITIONALS_BASICS owns comparison, branching and boolean combination; PROGRAMMING_FUNDAMENTALS owns variables, types and expressions.",HIGH,REMAP_PRIMARY
90a56b43c3907d3dea451f4e,PROGRAMMING_FUNDAMENTALS,CONDITIONALS_BASICS,CB_C03_IF_STRUCTURE,CB_F03_ONE_BRANCH_RUNS,CB_FAM05_BRANCH_SELECTION,"Evaluates a condition and selects a branch (marks 39 against a threshold of 40 — the else branch, which 4bebab does not exercise). CONDITIONALS_BASICS owns comparison, branching and boolean combination; PROGRAMMING_FUNDAMENTALS owns variables, types and expressions.",HIGH,REMAP_PRIMARY
9da57fba61c7f6eeea45bd85,PROGRAMMING_FUNDAMENTALS,CONDITIONALS_BASICS,CB_C01_COMPARISON,CB_F04_CONDITION_EVALUATION,CB_FAM04_CONDITION_EVALUATION,"Evaluates a condition and selects a branch (a comparison between two named variables rather than against a literal). CONDITIONALS_BASICS owns comparison, branching and boolean combination; PROGRAMMING_FUNDAMENTALS owns variables, types and expressions.",HIGH,REMAP_PRIMARY
9ea5814dffff709fea43e2e0,PROGRAMMING_FUNDAMENTALS,CONDITIONALS_BASICS,CB_C06_BOOLEAN_LOGIC,CB_F07_AND_OR_NOT,CB_FAM08_BOOLEAN_COMBINATION,"Evaluates a condition and selects a branch (AND with one operand false). CONDITIONALS_BASICS owns comparison, branching and boolean combination; PROGRAMMING_FUNDAMENTALS owns variables, types and expressions.",MEDIUM,REMAP_PRIMARY
9ba7bb2b6ff2f5c74c607e20,PROGRAMMING_FUNDAMENTALS,CONDITIONALS_BASICS,CB_C06_BOOLEAN_LOGIC,CB_F07_AND_OR_NOT,CB_FAM08_BOOLEAN_COMBINATION,"Evaluates a condition and selects a branch (OR with one operand true). CONDITIONALS_BASICS owns comparison, branching and boolean combination; PROGRAMMING_FUNDAMENTALS owns variables, types and expressions.",MEDIUM,REMAP_PRIMARY
9aa7b9980e2a6f784c6258c5,PROGRAMMING_FUNDAMENTALS,CONDITIONALS_BASICS,CB_C07_BOUNDARIES,CB_F08_BOUNDARY_DECIDES_INCLUSION,CB_FAM09_BOUNDARY_BEHAVIOUR,"Evaluates a condition and selects a branch (the value exactly at the boundary of a strict comparison, where 0 is not less than 0). CONDITIONALS_BASICS owns comparison, branching and boolean combination; PROGRAMMING_FUNDAMENTALS owns variables, types and expressions.",HIGH,REMAP_PRIMARY
9da7be51ac61e9294c61ba8e,PROGRAMMING_FUNDAMENTALS,CONDITIONALS_BASICS,CB_C05_CHAINS,CB_F06_CHAIN_ORDER_MATTERS,CB_FAM07_CHAIN_ORDER,"Evaluates a condition and selects a branch (which arm of a three-way chain a value reaches). CONDITIONALS_BASICS owns comparison, branching and boolean combination; PROGRAMMING_FUNDAMENTALS owns variables, types and expressions.",HIGH,REMAP_PRIMARY
9ca7bcbe4a9962da4c639533,PROGRAMMING_FUNDAMENTALS,LOOPS_BASICS,,,,"Do not remap: measures the same thing the same way as 656fd8 (recognising that a repeated task calls for a loop), already proposed for LP_FAM01_LOOP_PURPOSE. Moving both would import into the Golden Bank exactly the cosmetic redundancy the blueprint forbids.",HIGH,KEEP_CURRENT
9fa7c177e8d0dc8b4c62f6fc,PROGRAMMING_FUNDAMENTALS,LOOPS_BASICS,,,,"Do not remap: measures the same thing the same way as 674a7d (a running total built by repetition), already proposed for LP_FAM06_ACCUMULATOR_RESULT. Moving both would import into the Golden Bank exactly the cosmetic redundancy the blueprint forbids.",MEDIUM,KEEP_CURRENT
9ea7bfe48708563c4c64d1a1,PROGRAMMING_FUNDAMENTALS,LOOPS_BASICS,LP_C05_ACCUMULATION,LP_F06_COUNTER_COUNTS_EVENTS,LP_FAM07_COUNTER_RESULT,"Measures repetition (the value a counter holds after counting a stated number of events). LOOPS_BASICS owns iteration, accumulation, counting and termination.",HIGH,REMAP_PRIMARY
a1a7c49d253fcfed4c64336a,PROGRAMMING_FUNDAMENTALS,LOOPS_BASICS,LP_C06_TERMINATION,LP_F07_CONDITION_MUST_BECOME_FALSE,LP_FAM08_TERMINATION_REASONING,"Measures repetition (what makes a loop stop — the same fact as 660e0f approached from the terminating side, so it needs the stem deepened to measure independently). LOOPS_BASICS owns iteration, accumulation, counting and termination.",MEDIUM,REMAP_PRIMARY
a0a7c30ac377499e4c660e0f,PROGRAMMING_FUNDAMENTALS,LOOPS_BASICS,LP_C06_TERMINATION,LP_F07_CONDITION_MUST_BECOME_FALSE,LP_FAM08_TERMINATION_REASONING,"Measures repetition (that a loop whose condition never changes does not terminate). LOOPS_BASICS owns iteration, accumulation, counting and termination.",HIGH,REMAP_PRIMARY
93a7ae9361aec34f4c656fd8,PROGRAMMING_FUNDAMENTALS,LOOPS_BASICS,LP_C01_PURPOSE,LP_F01_LOOP_REPEATS,LP_FAM01_LOOP_PURPOSE,"Measures repetition (recognising that examining every item calls for repetition — but three of its four options are absurd, so the item discriminates little as written). LOOPS_BASICS owns iteration, accumulation, counting and termination.",MEDIUM,REMAP_PRIMARY
92a7ad00ffe63d004c674a7d,PROGRAMMING_FUNDAMENTALS,LOOPS_BASICS,LP_C05_ACCUMULATION,LP_F05_ACCUMULATOR_BUILDS_RESULT,LP_FAM06_ACCUMULATOR_RESULT,"Measures repetition (the value a running total holds after a stated number of additions). LOOPS_BASICS owns iteration, accumulation, counting and termination.",HIGH,REMAP_PRIMARY
89a0e3106fd9c228271db1fb,PROGRAMMING_FUNDAMENTALS,DSA_ARRAYS,DA_C09_SELECTION,DA_F12_APPROACH_DEPENDS_ON_THE_DATA,DA_FAM12_APPROACH_SELECTION,"Measures working with a collection (choosing one collection over sixty separate values — the right measurement for FAM12, but far below its D3 floor and with absurd distractors). DSA_ARRAYS owns collections and traversal.",MEDIUM,REMAP_PRIMARY
8aa0e4a30e113bd9271e5032,PROGRAMMING_FUNDAMENTALS,DSA_ARRAYS,DA_C03_TRAVERSAL,DA_F05_TRAVERSAL_VISITS_EACH_ITEM,DA_FAM05_TRAVERSAL_RESULT,"Measures working with a collection (that every item must be visited — but it asks for the approach in words where the family asks for a computed result, so the fit is weak). DSA_ARRAYS owns collections and traversal.",LOW,REMAP_PRIMARY
8ba0e636ac48b58a271eee69,PROGRAMMING_FUNDAMENTALS,DSA_ARRAYS,DA_C03_TRAVERSAL,DA_F05_TRAVERSAL_VISITS_EACH_ITEM,DA_FAM05_TRAVERSAL_RESULT,"Measures working with a collection (that finding a maximum requires comparing while traversing — the family wants the result of the traversal over stated data, which this stem does not supply). DSA_ARRAYS owns collections and traversal.",MEDIUM,REMAP_PRIMARY
8ca0e7c94a802f3b271a9ae8,PROGRAMMING_FUNDAMENTALS,DSA_ARRAYS,,,,"BLUEPRINT REVIEW — whether a collection may hold duplicate values. No DSA_ARRAYS family accepts it, but the committed Year-1 map does place this content there: module M07_DSA topic T_ARRAYS, ""Arrays and Strings"" — but the DA blueprint measures indexed behaviour and says nothing about which structures admit duplicates. So the gap is in the blueprint, not in the filing.",MEDIUM,BLUEPRINT_REVIEW
8da0e95ce8b7a8ec271b391f,PROGRAMMING_FUNDAMENTALS,DSA_ARRAYS,,,,"Do not remap: measures the same thing the same way as 1db1fb (why related values are grouped into one collection), already proposed for DA_FAM12_APPROACH_SELECTION. Moving both would import into the Golden Bank exactly the cosmetic redundancy the blueprint forbids.",HIGH,KEEP_CURRENT
8ea0eaef86ef229d271bd756,PROGRAMMING_FUNDAMENTALS,FUNCTIONS_BASICS,FN_C01_PURPOSE,FN_F01_FUNCTION_NAMES_A_STEP,FN_FAM01_FUNCTION_PURPOSE,"Measures functions (what defining one reusable calculation gives you that copying it twenty times does not). FUNCTIONS_BASICS owns reuse, parameters and return.",HIGH,REMAP_PRIMARY
8fa0ec8225269c4e271c758d,PROGRAMMING_FUNDAMENTALS,FUNCTIONS_BASICS,,,,"Do not remap: measures the same thing the same way as 1bd756 (why reusable logic is worth naming), already proposed for FN_FAM01_FUNCTION_PURPOSE. Moving both would import into the Golden Bank exactly the cosmetic redundancy the blueprint forbids.",HIGH,KEEP_CURRENT
90a0ee15c35e15ff2718220c,PROGRAMMING_FUNDAMENTALS,FUNCTIONS_BASICS,FN_C03_PARAMETERS,FN_F03_PARAMETER_VS_ARGUMENT,FN_FAM03_PARAMETER_VS_ARGUMENT,"Measures functions (that a value a reusable operation needs is supplied to it as an argument). FUNCTIONS_BASICS owns reuse, parameters and return.",HIGH,REMAP_PRIMARY
91a0efa861958fb02718c043,PROGRAMMING_FUNDAMENTALS,FUNCTIONS_BASICS,FN_C04_RETURN,FN_F06_RETURN_SENDS_VALUE_BACK,FN_FAM06_RETURN_VALUE_USE,"Measures functions (that the value a function sends back is its result). FUNCTIONS_BASICS owns reuse, parameters and return.",HIGH,REMAP_PRIMARY
92a0f13bffcd096127195e7a,PROGRAMMING_FUNDAMENTALS,FUNCTIONS_BASICS,FN_C01_PURPOSE,FN_F01_FUNCTION_NAMES_A_STEP,FN_FAM01_FUNCTION_PURPOSE,"Measures functions (choosing which of several tasks is worth making reusable — a different shape from 1bd756, but its three wrong options are absurd rather than plausible). FUNCTIONS_BASICS owns reuse, parameters and return.",MEDIUM,REMAP_PRIMARY
8fa32b196fc08e89889549de,PROGRAMMING_FUNDAMENTALS,FUNCTIONS_BASICS,,,,"Do not remap: measures the same thing the same way as 1bd756 (why reusable logic is worth naming), already proposed for FN_FAM01_FUNCTION_PURPOSE. Moving both would import into the Golden Bank exactly the cosmetic redundancy the blueprint forbids.",HIGH,KEEP_CURRENT
93a33165e89e754d8897c2ba,PROGRAMMING_FUNDAMENTALS,FUNCTIONS_BASICS,,,,"Do not remap: measures the same thing the same way as 1bd756 (why reusable logic is worth naming), already proposed for FN_FAM01_FUNCTION_PURPOSE. Moving both would import into the Golden Bank exactly the cosmetic redundancy the blueprint forbids.",HIGH,KEEP_CURRENT
a1c39b1ae88541ae7167f5a5,PYTHON_BASICS,DSA_STRINGS,DS_C01_STRUCTURE,DS_F02_LENGTH_COUNTS_EVERYTHING,DS_FAM02_LENGTH_COUNTING,"Measures the length of a piece of text rather than Python language mechanics, so DSA_STRINGS owns it.",HIGH,REMAP_PRIMARY
a2c39cad86bcbb5f71661b00,PYTHON_BASICS,DSA_ARRAYS,DA_C01_STRUCTURE,DA_F01_ARRAY_IS_INDEXED_SEQUENCE,DA_FAM01_INDEX_RECOGNITION,"Measures reading the value at a stated position in an indexed collection rather than Python language mechanics, so DSA_ARRAYS owns it.",HIGH,REMAP_PRIMARY
a0c39987c32baec1716ec202,PYTHON_BASICS,FUNCTIONS_BASICS,FN_C04_RETURN,FN_F06_RETURN_SENDS_VALUE_BACK,FN_FAM06_RETURN_VALUE_USE,"Measures defining a function, calling it and using what it returns rather than Python language mechanics, so FUNCTIONS_BASICS owns it.",HIGH,REMAP_PRIMARY
8c92ce0852f34aaedb1b1ceb,TECHNICAL_COMMUNICATION,APTITUDE_VERBAL_GRAMMAR,,,,"Outside Foundation: three of its four options are ungrammatical word order, so it measures grammar rather than the precision TC_FAM09 is for — that family compares phrasings of the same requirement, all of them grammatical. The nearest canonical owner in the committed taxonomy is APTITUDE_VERBAL_GRAMMAR, which is deliberately not a Foundation skill.",MEDIUM,OUT_OF_SCOPE
8f92d2c1f12ac45fdb1a7eb4,TECHNICAL_COMMUNICATION,COMMUNICATION,,,,"BLUEPRINT REVIEW — professional conduct — owning a mistake, receiving feedback, flagging a slipping deadline, disagreeing respectfully, choosing a professional register. COMMUNICATION exists in the committed taxonomy but is absent from both the Year-1 curriculum map and the Foundation blueprint, so a human must decide whether Foundation should carry it.",HIGH,BLUEPRINT_REVIEW
8d909104f11190c079651955,TECHNICAL_COMMUNICATION,COMMUNICATION,,,,"BLUEPRINT REVIEW — professional conduct — owning a mistake, receiving feedback, flagging a slipping deadline, disagreeing respectfully, choosing a professional register. COMMUNICATION exists in the committed taxonomy but is absent from both the Year-1 curriculum map and the Foundation blueprint, so a human must decide whether Foundation should carry it.",HIGH,BLUEPRINT_REVIEW
8e9092978f490a71796aa944,TECHNICAL_COMMUNICATION,COMMUNICATION,,,,"BLUEPRINT REVIEW — professional conduct — owning a mistake, receiving feedback, flagging a slipping deadline, disagreeing respectfully, choosing a professional register. COMMUNICATION exists in the committed taxonomy but is absent from both the Year-1 curriculum map and the Foundation blueprint, so a human must decide whether Foundation should carry it.",HIGH,BLUEPRINT_REVIEW
839081462d808422796b477b,TECHNICAL_COMMUNICATION,COMMUNICATION,,,,"BLUEPRINT REVIEW — professional conduct — owning a mistake, receiving feedback, flagging a slipping deadline, disagreeing respectfully, choosing a professional register. COMMUNICATION exists in the committed taxonomy but is absent from both the Year-1 curriculum map and the Foundation blueprint, so a human must decide whether Foundation should carry it.",HIGH,BLUEPRINT_REVIEW
849082d9cbb7fdd3796be5b2,TECHNICAL_COMMUNICATION,COMMUNICATION,,,,"BLUEPRINT REVIEW — professional conduct — owning a mistake, receiving feedback, flagging a slipping deadline, disagreeing respectfully, choosing a professional register. COMMUNICATION exists in the committed taxonomy but is absent from both the Year-1 curriculum map and the Foundation blueprint, so a human must decide whether Foundation should carry it.",HIGH,BLUEPRINT_REVIEW
