skillKey,skillName,conceptId,conceptName,factId,factStatement,familyId,familyName,measurementObjective,allowedDifficultyMin,allowedDifficultyMax,cognitiveLevel,questionType,distractorStrategy,reassessmentGroup,notes,plannedD1,plannedD2,plannedD3,plannedD4,plannedD5,plannedTotal
AI_ASSISTED_CODING,AI for Coding,AC_C03_INVENTION,Things that may not exist,AC_F03_A_PLAUSIBLE_NAME_MAY_NAME_NOTHING,"A call that reads naturally may refer to something that does not exist, because plausible naming is what generation produces.",AC_FAM03_INVENTED_REFERENCE,Recognising a reference that needs checking,"Given a suggestion, identify which part could not be trusted without being looked up.",D1,D2,UNDERSTAND,mcq_single,A common construct flagged as suspect; the suspect call passed over because it reads naturally; the doubt attached to a value rather than to a name.,AC_RG_INVENTION,"Names are invented for the question rather than taken from any real library, so nothing here dates or rewards recall.",3,1,0,0,0,4
AI_ASSISTED_CODING,AI for Coding,AC_C04_ASSUMPTIONS,What it decided without asking,AC_F04_A_SUGGESTION_FILLS_GAPS_SILENTLY,"Where a request left something unstated, the suggestion chose something without saying so.",AC_FAM04_ASSUMPTION_SPOTTING,Finding what a suggestion decided on its own,"Given a request and a suggestion, identify a decision the suggestion made that the request did not specify.",D2,D3,UNDERSTAND,mcq_single,A decision named that the request did state; an assumption named that the code does not actually make; a style choice offered as an assumption.,AC_RG_ASSUMPTIONS,,0,1,1,0,0,2
AI_ASSISTED_CODING,AI for Coding,AC_C05_EDGE_CASES,What it did not handle,AC_F05_THE_EXAMPLE_CASE_IS_USUALLY_HANDLED,A suggestion generally handles the case described in the request and may handle nothing beyond it.,AC_FAM05_EDGE_OMISSION,Identifying the case a suggestion does not cover,"Given a suggestion, name an input it would not handle correctly.",D2,D3,UNDERSTAND,mcq_single,An input named that is handled; an input named that is outside the stated requirement; the omission described as a failure to run rather than a wrong result.,AC_RG_EDGES,"Empty input, a single item and a duplicate are the productive cases and should recur.",0,1,1,0,0,2
AI_ASSISTED_CODING,AI for Coding,AC_C06_VERIFICATION,Deciding what would settle it,AC_F06_ONE_TEST_CAN_SETTLE_ONE_DOUBT,A doubt about a suggestion is answered by the input that would behave differently depending on whether the doubt is justified.,AC_FAM06_TEST_SELECTION,Choosing the test that would expose a stated doubt,"Given a specific doubt about a suggestion, choose the input that settles it.",D2,D4,APPLY,mcq_single,"A test that passes whether or not the doubt is justified; a test of a different property; running the original example again, which has already passed.",AC_RG_VERIFICATION,This is the family that keeps the skill out of DEBUGGING: the fault is hypothesised rather than observed.,0,1,1,1,0,3
AI_ASSISTED_CODING,AI for Coding,AC_C07_PARTIAL_CORRECTNESS,"Right here, wrong in general",AC_F07_AGREEMENT_ON_AN_EXAMPLE_IS_NOT_CORRECTNESS,Code that produces the right answer for the example given may be doing something that only coincides with the requirement.,AC_FAM07_PARTIAL_CORRECTNESS,Judging code that is right on the example,"Given a suggestion that matches the example, say whether it meets the requirement in general.",D2,D4,APPLY,mcq_single,"The suggestion accepted on the strength of the example; a general fault claimed where the code is in fact correct, so the family does not reward reflex suspicion.",AC_RG_VERIFICATION,At least one stem in this family must have a genuinely correct suggestion.,0,1,1,1,0,3
AI_ASSISTED_CODING,AI for Coding,AC_C08_CONTEXT_FIT,Whether it belongs here,AC_F08_A_SUGGESTION_MAY_SUIT_A_DIFFERENT_CODEBASE,A suggestion can be sound in itself and wrong for the project it is being pasted into.,AC_FAM08_CONTEXT_MISMATCH,Judging whether a suggestion fits the project,"Given a described project and a suggestion, identify what makes it unsuitable here.",D2,D4,APPLY,mcq_single,A mismatch named that the project description does not support; a real mismatch of naming style offered as though it were behavioural; the suggestion rejected as generally wrong.,AC_RG_CONTEXT,,0,1,1,1,0,3
AI_ASSISTED_CODING,AI for Coding,AC_C09_EXPLANATION,Checking the account against the code,AC_F09_THE_EXPLANATION_IS_GENERATED_TOO,The description accompanying a suggestion is produced the same way as the code and can disagree with it.,AC_FAM09_EXPLANATION_CHECK,Checking an explanation against what the code does,"Given code and its stated explanation, say whether the explanation is accurate.",D2,D4,APPLY,mcq_single,The explanation accepted because it is coherent; a disagreement claimed where the two agree; the disagreement located in the wrong clause.,AC_RG_VERIFICATION,,0,1,1,1,0,3
AI_ASSISTED_CODING,AI for Coding,AC_C10_ACCEPTANCE,What must be true before accepting,AC_F10_ACCEPTANCE_HAS_CONDITIONS,"Accepting a suggestion commits to it, so what must be checked first depends on what it would break if wrong.",AC_FAM10_ACCEPTANCE_CONDITION,Deciding what must be checked before accepting,"Given a suggestion and where it will be used, say what has to be established first.",D2,D4,APPLY,mcq_single,A check proposed that is thorough and does not bear on this suggestion; the same check proposed regardless of consequence; acceptance on the grounds that it can be reverted.,AC_RG_ACCEPTANCE,,0,1,1,1,0,3
AI_ASSISTED_CODING,AI for Coding,AC_C11_FAULTS,Code that looks right,AC_F11_A_PLAUSIBLE_FAULT_SURVIVES_READING,"A generated fault is usually one that reads naturally, which is why reading alone does not find it.",AC_FAM11_PLAUSIBLE_FAULT_DIAGNOSIS,Finding the fault in code that reads correctly,"Given a suggestion with a stated wrong result, identify the line responsible.",D3,D4,ANALYZE,mcq_single,A line that is unusual and correct; the line where the wrong value becomes visible rather than where it arises; a line that would be wrong under a different requirement.,AC_RG_FAULTS,,0,0,1,1,0,2
AI_ASSISTED_CODING,AI for Coding,AC_C11_FAULTS,Code that looks right,AC_F12_A_SUGGESTION_MAY_CHANGE_WHAT_WAS_NOT_ASKED_ABOUT,"A rewrite can alter behaviour nobody asked it to alter, and the alteration is not announced.",AC_FAM12_SILENT_CHANGE_DIAGNOSIS,Finding what a rewrite changed beyond the request,"Given original code and a suggested rewrite, identify a behaviour the rewrite changed unasked.",D3,D4,ANALYZE,mcq_single,A change named that was requested; a formatting difference offered as a behavioural change; a genuine change described as harmless when the stem shows otherwise.,AC_RG_FAULTS,"The unasked change should be one that improves something, since those are the hardest to notice and to argue against.",0,0,1,1,0,2
AI_ASSISTED_CODING,AI for Coding,AC_C06_VERIFICATION,Deciding what would settle it,AC_F13_A_PASSING_RUN_ESTABLISHES_ONE_THING,"A test that passes establishes that one input behaves correctly, and nothing about the inputs nobody tried.",AC_FAM13_VERIFICATION_REASONING,Reasoning about what a check has established,"Given a check that has been carried out, say what it supports and what it leaves open.",D3,D5,ANALYZE,mcq_single,The check read as establishing general correctness; the check dismissed as worthless; the conclusion drawn about a property the check never exercised.,AC_RG_ACCEPTANCE,,0,0,1,1,3,5
AI_ASSISTED_CODING,AI for Coding,AC_C12_DELEGATION,What is worth handing over,AC_F14_DELEGATION_DEPENDS_ON_HOW_CHECKABLE_THE_RESULT_IS,A task is safe to delegate in proportion to how cheaply a wrong result can be detected.,AC_FAM14_DELEGATION_CHOICE,Deciding which task to hand to a generator,"Given several tasks, choose the one where a wrong result would be caught before it mattered.",D4,D5,EVALUATE,mcq_single,"A task chosen because it is tedious rather than because it is checkable; one whose failure is silent; one the student could not check at all, which is the worst case and often the most tempting.",AC_RG_ACCEPTANCE,Every option must be a task a generator would attempt; only checkability separates them.,0,0,0,1,4,5
AI_ASSISTED_CODING,AI for Coding,AC_C12_DELEGATION,What is worth handing over,AC_F15_THE_SAME_CHECKS_APPLY_IN_UNFAMILIAR_TERRITORY,"Asking whether it meets the requirement, what it assumed, and what would expose the doubt works even where the student cannot read every line.",AC_FAM15_UNFAMILIAR_SUGGESTION_TRANSFER,Judging a suggestion in unfamiliar territory,"Given a suggestion in a language or domain the student does not know, choose the step that reduces the risk most.",D4,D5,EVALUATE,mcq_single,"Asking the generator whether it is right, which produces another unverified claim; accepting because the code cannot be read; rejecting on the grounds of unfamiliarity alone.",AC_RG_ACCEPTANCE,Asking the generator to confirm its own answer is the most attractive wrong option here and must appear.,0,0,0,1,3,4
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C01_FABRICATION,Details that were never there,AR_F01_INVENTED_DETAIL_IS_SPECIFIC,"A fabricated detail is typically precise and well formed, because precision is what generation produces.",AR_FAM01_FABRICATION_RECOGNITION,Recognising the kind of detail that needs checking,"Given an output, identify the element most likely to have been invented.",D1,D2,REMEMBER,mcq_single,"A vague statement flagged, where vagueness is not what fabrication looks like; a specific and checkable claim passed over because it looks authoritative.",AR_RG_FABRICATION,Precision reading as reliability is the belief this family exists to break.,4,1,0,0,0,5
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C02_CONFIDENTIALITY,What must not be pasted in,AR_F02_SOME_MATERIAL_IS_NOT_YOURS_TO_SEND,"Material belonging to an employer, a client or another person leaves your control once it is sent somewhere else.",AR_FAM02_CONFIDENTIAL_INPUT,Recognising material that must not be sent,"Given several items, say which must not be pasted into an external service.",D1,D2,REMEMBER,mcq_single,Public material flagged as confidential; genuinely confidential material passed over because it is only a fragment; the judgement made on volume rather than on ownership.,AR_RG_CONFIDENTIALITY,,3,1,0,0,0,4
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C03_ATTRIBUTION,Saying what was used,AR_F03_DISCLOSURE_DEPENDS_ON_WHAT_WAS_BEING_ASSESSED,Whether assistance must be declared depends on what the work was meant to demonstrate.,AR_FAM03_DISCLOSURE_NEED,Recognising when assistance has to be declared,"Given a described piece of work, say whether assistance needs disclosing.",D1,D2,UNDERSTAND,mcq_single,Disclosure treated as always required or never required; the judgement made on how much help was taken rather than on what was being assessed.,AR_RG_INTEGRITY,"Stated policies vary, so every stem states the policy and the measurement is applying it.",3,1,0,0,0,4
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C04_CLAIMS,Which claims need support,AR_F04_SOME_CLAIMS_CARRY_CONSEQUENCES,A claim that will be acted on needs support in proportion to what acting on it wrongly would cost.,AR_FAM04_CLAIM_VERIFIABILITY,Deciding which claim most needs checking,"Given several claims in an output, choose the one that must be verified before use.",D2,D3,UNDERSTAND,mcq_single,The most surprising claim chosen rather than the most consequential; a claim chosen that the reader could verify at a glance; every claim treated as equally urgent.,AR_RG_VERIFICATION,,0,1,1,0,0,2
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C04_CLAIMS,Which claims need support,AR_F05_A_SOURCE_MUST_SUPPORT_THE_CLAIM_MADE,A real source cited for a claim it does not make supports nothing.,AR_FAM05_SOURCE_SUPPORT,Judging whether a source supports the claim it is attached to,"Given a claim and a described source, say whether the source establishes it.",D2,D3,UNDERSTAND,mcq_single,A source accepted because it exists and is reputable; a source rejected for being informal though it says exactly the thing claimed; the mismatch located in the wrong part of the claim.,AR_RG_VERIFICATION,Existing but not supporting is the interesting case and is harder to catch than a fabricated reference.,0,1,1,0,0,2
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C05_CHECKING,What would actually settle it,AR_F06_A_CHECK_MUST_BE_INDEPENDENT,"Asking the same system again is not a check, because the second answer is produced the same way as the first.",AR_FAM06_VERIFICATION_STEP,Choosing a check that would settle a claim,"Given a doubtful claim, choose the step that would establish or refute it.",D2,D4,APPLY,mcq_single,"Re-asking the system, or asking it whether it is sure — the most attractive wrong answer; a check of a different claim; a check whose result would be consistent either way.",AR_RG_VERIFICATION,Self-confirmation must appear as an option throughout; it is the habit this family exists to interrupt.,0,1,1,1,0,3
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C06_BIAS,Where unequal treatment comes from,AR_F07_UNEVEN_EXAMPLES_PRODUCE_UNEVEN_BEHAVIOUR,"A system reproduces the patterns in its examples, including patterns nobody intended it to learn.",AR_FAM07_BIAS_SOURCE,Tracing uneven behaviour to its source,"Given a system that treats two groups differently, identify what would account for it.",D2,D4,APPLY,mcq_single,Intent attributed to the system or its builders; the effect denied because no rule mentions the group; the cause located in the method rather than in the examples.,AR_RG_BIAS,,0,1,1,1,0,3
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C06_BIAS,Where unequal treatment comes from,AR_F08_UNEVEN_BEHAVIOUR_SHOWS_IN_THE_OUTPUT,Uneven treatment appears as a difference in output between cases that differ only in a way that should not matter.,AR_FAM08_BIAS_IN_OUTPUT,Recognising an output that treats like cases differently,"Given two outputs for cases differing in one irrelevant respect, say what the difference shows.",D2,D4,APPLY,mcq_single,A difference explained by a relevant factor the stem states; the difference dismissed as random variation where the stem rules that out; the finding overstated into a claim about every case.,AR_RG_BIAS,"The two cases must differ in exactly one respect, or the item is not answerable from the stem.",0,1,1,1,0,3
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C02_CONFIDENTIALITY,What must not be pasted in,AR_F09_SENDING_IS_NOT_REVERSIBLE,"Once material has been sent, deleting the conversation does not undo the sending.",AR_FAM09_EXPOSURE_CONSEQUENCE,Reasoning about what follows once material has been sent,"Given material that has already been pasted in, say what can and cannot now be done about it.",D2,D4,APPLY,mcq_single,Deletion offered as a remedy; the exposure treated as harmless because nothing visible happened; the remedy aimed at the tool rather than at telling whoever owns the material.,AR_RG_CONFIDENTIALITY,,0,1,1,1,0,3
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C07_INTEGRITY,Where help becomes substitution,AR_F10_THE_LINE_IS_DRAWN_BY_WHAT_IS_BEING_DEMONSTRATED,Assistance is acceptable up to the point where it supplies the thing the work exists to demonstrate.,AR_FAM10_INTEGRITY_BOUNDARY,Deciding whether help crossed into substitution,"Given a stated purpose for a piece of work and the help taken, say whether the help was acceptable.",D2,D4,APPLY,mcq_single,Help judged by quantity rather than by what it supplied; all assistance treated as substitution; help that supplied the assessed skill excused because the student read it afterwards.,AR_RG_INTEGRITY,"The stem must state what the work is meant to demonstrate, or the item collapses into opinion.",0,1,1,1,0,3
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C01_FABRICATION,Details that were never there,AR_F11_A_FABRICATED_REFERENCE_IS_WELL_FORMED,"An invented reference carries plausible authors, a plausible title and a plausible year, and refers to nothing.",AR_FAM11_FABRICATED_REFERENCE_DIAGNOSIS,Diagnosing a reference that does not exist,"Given a reference that cannot be found, say what follows and what to do.",D3,D4,ANALYZE,mcq_single,"The failure to find it blamed on access; the reference kept because the claim is probably true anyway; the system asked to supply the link, which produces another unverified claim.",AR_RG_FABRICATION,,0,0,1,1,0,2
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C05_CHECKING,What would actually settle it,AR_F12_AN_UNCHECKED_CLAIM_TRAVELS,"A claim that was never checked is repeated by everyone downstream, and the point at which checking was skipped is identifiable.",AR_FAM12_UNCHECKED_CLAIM_DIAGNOSIS,Locating where a wrong claim should have been caught,"Given a wrong claim that reached publication, identify the step at which it should have been stopped.",D3,D4,ANALYZE,mcq_single,The generator blamed rather than the process; the last person to touch it blamed rather than the step that should have checked; a step named that had no means of catching it.,AR_RG_VERIFICATION,,0,0,1,1,0,2
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C08_HARM,Who is affected when it is wrong,AR_F13_THE_COST_OF_BEING_WRONG_IS_NOT_EVENLY_SHARED,"Whether an error matters depends on who bears it, which is often not the person who used the tool.",AR_FAM13_HARM_REASONING,Reasoning about who bears the cost of a wrong output,"Given a use and an output that turns out wrong, say who is affected and how the risk should be weighed.",D3,D5,ANALYZE,mcq_single,The cost assessed only for the user; the risk judged by how likely the error is without regard to its size; the harm treated as acceptable because the tool was clearly labelled.,AR_RG_HARM,,0,0,1,1,3,5
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C09_DECISION,Whether to use it here,AR_F14_THE_DECISION_FOLLOWS_FROM_CHECKABILITY_AND_CONSEQUENCE,Whether to use the tool for a task turns on whether the output can be checked and on what a wrong output would cost.,AR_FAM14_USE_DECISION,Deciding whether to use the tool for a stated task,"Given a task with stated stakes, decide whether and how the tool should be used.",D4,D5,EVALUATE,mcq_single,Use refused for a low-stakes checkable task; use accepted for a high-stakes uncheckable one; a conditional answer offered whose condition cannot be met.,AR_RG_HARM,Both directions must appear. A student who always refuses has not learned to weigh anything.,0,0,0,1,4,5
AI_RESPONSIBLE_USE,Responsible AI Use,AR_C09_DECISION,Whether to use it here,AR_F15_A_STATED_POLICY_DECIDES_THE_UNFAMILIAR_CASE,A policy written for known situations is applied to a new one by asking what it was protecting.,AR_FAM15_POLICY_TRANSFER,Applying a stated policy to a case it does not name,"Given a policy and a situation it does not mention, decide what it requires.",D4,D5,EVALUATE,mcq_single,The case declared permitted because the policy does not name it; the policy read so broadly it forbids everything; the answer resting on a clause the stem does not contain.,AR_RG_INTEGRITY,"The policy is quoted in full in the stem, so the item measures application rather than recall of any institution's rules.",0,0,0,1,3,4
